Name,Location,URL,datetime,lon,lat,genre,pay,about
Warehouse Associate  - HIRING IMMEDIATELY!!!!!,clarksville,http://clarksville.craigslist.org/lbg/5795984288.html,2016-09-23T15:50:31-0500,36.209800,-86.302400,labor,$11.50 - $12.50,Are you looking for extra Christmas money? Or wanting to work with your friends??       We are hiring 200+ people for one of our largest clients in the Lebanon TN area. We have forklift picker/ packer inventory general labor positions available.       We have all shifts available! Pay ranges from $11.50 - $12.50 -- NO EXPERIENCE IS REQUIRED NO EDUCATION IS NEEDED!      If interested call Jessica McConnell at     show contact info   or email your information to     show contact info    and I will give you a call!   
Need nasty freezer removed and disposed of,clarksville,http://clarksville.craigslist.org/lbg/5804698642.html,2016-09-29T09:48:10-0500,36.510700,-87.275700,labor,50 dollars,I have a chest freezer that the power got cut off of for a while and we didnt notied and it is now super freaking nasty. I need someone to come get it and get rid of it. I beleive the freezer still works but a fuse blew and everything in the freezer rotted. I just need you to come pick it up and take it away.       
Country music label going on National Tour, Documentary to be filmed,clarksville,http://clarksville.craigslist.org/evg/5797972988.html,2016-09-24T23:08:25-0500,36.241600,-86.611700,event,$5000 Per Month,NOW HIRING A FEW GOOD MEN   The MDRST is now hiring positions for a Hick Hop Record Label Sales Team. No experience needed. Seeking hard working country folk who are willing to travel and introduce new music. Qualified applicants must between the ages of 19-32. You will travel about 18 days a month but will be compensated for your work. Average pay is $4500-$5000 per trip CASH. You will meet up with the team in Nashville and from there transportation will be provided during trip. Must work well with others! Serious inquires only! No drama! No drugs!      To apply email a reply to this ad or simply send a text and include some information about yourself and include a couple recent photos of yourself.         Reply "Hire Me For MDRST" in subject line.      THIS JOB IS FOR EMPLOYMENT STARTING THIS WEEK! WE NEED PEOPLE WHO ARE READY WILLING AND ABLE TO TRAVEL THIS WEEK!         IF YOU DO NOT INCLUDE PHONE NUMBER AND REQUESTED INFO INCLUDING PICTURE YOU WILL NOT BE CONSIDERED! TEXT IS PREFERRED!    
I need a baby sitter,cookeville,http://cookeville.craigslist.org/dmg/5832317390.html,2016-10-17T03:44:24-0500,28.263900,-99.280200,domestic,400,I need a baby sitter and errand at your own convenience time We prefer someone who can come to our home but can possibly work something else out. You must have experience with baby-sitting/childcare. We are Christians and prefer finding a babysitter who is honest. Also we are having to schedule things around to work this out so please to not commit to this unless you know for sure you can be available .      I need your service 3 days in week.       Kindly text me and make sure you text me with your direct email address for more details .    
Vacation offered for taking me,cookeville,http://cookeville.craigslist.org/crg/5851332316.html,2016-10-28T21:32:30-0500,35.848700,-85.130800,creative,We will talk that over but I'll make it tight,I am handicapped but not like you would think. I am in a wheelchair but I have all my feeling so I can do a lot. I need some Lady to go with me to help with me when needed. Could be helping me in and out of shower dressing maybe nothing but probably pushing me. Making sure I get to where I'm going and driving me. Everything is paid by me plus we can work out you a pay rate. I'll pay everything except your shopping trips. Look at it this way a free vacation. Plus I like to have fun we may go deep sea fishing or to a Casino we can both come to agreement.    
Preschool/Kids Fitness Instructor,cookeville,http://cookeville.craigslist.org/dmg/5813929979.html,2016-10-05T08:50:33-0500,36.217800,-85.542300,domestic,Charge your own rate,FLYAROO Fitness: preschool exercise certification to teach dance yoga basic skills dance imagination and so much more- all in one class! We are theme-based and every month you receive a new place to travel in the classroom (i.e. circus zoo winter Hawaii).       Fitness enthusiasts teachers college students parents babysitters etc.- check out our online instructor training workshops! FLYAROO Fitness classes can be taught anytime anywhere.       The Instructor Training empowers our greatest asset YOU to share your love of fitness make extra money and have fun! You can teach the program in any setting with preschoolers: gym park beach preschool after school camps - the opportunities are endless. We build the curriculum we design the classes we choreograph the playlists YOU teach the program! We provide AFAA & NASM online credits.      We have over 100 instructors certified in training and working all over the world. FLYAROO Fitness also has a marketing team to ensure that the program is well-received nationwide. Our instructors make $30+/ hour.       Fall 2016 Promo: $100 for both certification for 1 year & online training (value $125); promo code at checkout: WeLoveFlyaroo!      http://flyaroofitness.com/product/online-instructor-training-academy/   
Property Maintenance Individuals/Crews,cookeville,http://cookeville.craigslist.org/lbg/5849153317.html,2016-10-27T13:59:50-0500,36.141800,-85.454800,labor,1099 sub contract,We are a property preservation company looking for sub-contractors to maintain bank-owned homes. Sub-contractor must have truck/trailer and lawn equipment.  If interested reply back to this ad for more information.    
up to $30k part-time - with beef jerky?,cookeville,http://cookeville.craigslist.org/cpg/5826847508.html,2016-10-13T12:20:23-0500,36.273100,-87.044700,computer,Unknown,If you love beef jerky and are interested in having your own business contact me immediately!   Ground floor opportunity. For details email me.    
Brand Ambassador needed in TN!,cookeville,http://cookeville.craigslist.org/evg/5847909151.html,2016-10-26T17:26:55-0500,35.777999,-83.612533,event,20$ per hour,A nationwide staffing agency is currently scouting Brand Ambassadors in your area to represent a popular paint/stain brand. The events will be taking place at various hardware stores. Brand Ambassadors will be helping with setup/breakdown. During the event you will be encouraging sales collecting lead generation on a tablet and giving away premiums.         DETAILS:         Thursday  October 27 2016   KNOXVILLE TN 37862   9am-3pm         PAY:   $20 per hour         Requirements:   -Reliable transportation   -Able to lift 65lbs   -Comfortable with heavy lifting and slightly intensive setup/breakdown   -Sales experience   -Very friendly and outgoing         DRESS ATTIRE:   -Nice denim or khaki shorts/pants   -Solid black shirt   -Tennis shoes   -No visible tattoos or piercings         INTERESTED?         If you are interested please email the following         - Phone number   - Dates you are available/interested in working   - Relevant Experience and why you think you would be an asset to the team   - 2 or more current pictures of yourself (the client would like to see what you look like "today")   - Please put "PAINT EVENT" in the subject line         Thank you!   
Brand Ambassadors Needed for Paint Stain Event!,cookeville,http://cookeville.craigslist.org/lbg/5847904619.html,2016-10-26T17:23:52-0500,35.777999,-83.612533,labor,20$ per hour,A nationwide staffing agency is currently scouting Brand Ambassadors in your area to represent a popular paint/stain brand. The events will be taking place at various hardware stores. Brand Ambassadors will be helping with setup/breakdown. During the event you will be encouraging sales collecting lead generation on a tablet and giving away premiums.         DETAILS:         Thursday  October 27 2016   KNOXVILLE TN 37862   9am-3pm         PAY:   $20 per hour         Requirements:   -Reliable transportation   -Able to lift 65lbs   -Comfortable with heavy lifting and slightly intensive setup/breakdown   -Sales experience   -Very friendly and outgoing         DRESS ATTIRE:   -Nice denim or khaki shorts/pants   -Solid black shirt   -Tennis shoes   -No visible tattoos or piercings         INTERESTED?         If you are interested please email the following         - Phone number   - Dates you are available/interested in working   - Relevant Experience and why you think you would be an asset to the team   - 2 or more current pictures of yourself (the client would like to see what you look like "today")   - Please put "PAINT EVENT" in the subject line         Thank you!   Brion Sims   Extreme Marketing and Promotions               
