Name,Location,URL,datetime,lon,lat,genre,pay,about,pornlevel
NOW--Event Waiters for TODAY in Orange County !!,sandiego,http://sandiego.craigslist.org/csd/evg/5852052109.html,2016-10-29T10:21:12-0700,32.8473,-117.2742,event,$13.75 per hour,SUBJECT: NOW--Event Waiters for TODAY in Orange County !!   PAY: $13.75 per hour      Shifts Available:   Silverado 1:45pm to 11:00pm   Aliso Viejo 4:15pm to 10:00pm      **MUST BE 18 YEARS OR OLDER TO APPLY**   To apply please join our team page at:   https://nightanddayproductions.com/application      Event Staffing Company now hiring professional waiters for TODAY in Orange County. Please only apply if you have experience working as event food service. Must have your own transportation are professional outgoing and friendly.    *All applicants must have a car.      *Must be available Saturday nights.      *Qualified applicants can start as early as Friday.      *This is an independent contractor on call position and the average shift is about six to eight hours.      *REQUIRED UNIFORM- ALL BLACK long-sleeved button up dress shirt (no pattern men's shirts are the best) all black slack pants (no jeans) all black clean shoes all black socks (no ankle socks) and all long black tie (no skinny ties no pattern).    ,0
Sales Professionals,imperial,http://imperial.craigslist.org/dmg/5797685784.html,2016-09-24T15:47:43-0700,32.848731,-115.573769,domestic,Contact us for details,"HRMC IS HIRING  one or more sales superstars to join our team!    APPLY if you think you'd be a good fit.          First off do not apply if you are not:          1.	Hungry to make at least 6-figures a year - our typical sales rep earns around $90k/year Top-Performers earn closer to $240k/year.   2.	Interested in working for a fast growing company.   3.	Willing to commit to working at least 5 hours a day and 4 days a week.   4.	Committed to being the best in the world at what you do. We have no interest in spending our resources in someone who is lacks the drive to succeed.          If everything above applies to you please respond to this ad with your resume.          After you apply we will contact you to schedule a pre-screening time that fits within both of our schedules. The pre-screening conversations are only about fifteen minutes some longer most much shorter. The decision is made quickly as we know what we are looking for.       Looking forward to speaking with you.         Key Words: Internet Search Words: Sales Inside Sales Outside Sales Sales Representative Sales Manager Account Executive Account Rep AE Marketing Telemarketing Telemarketer Marketer Recruiter Recruiting Sourcer Virtual Work-from-Home Advertising   ",0
Seeking volunteer zombies,imperial,http://imperial.craigslist.org/evg/5849821868.html,2016-10-27T20:41:09-0700,32.850781,-115.592146,event,Unknown,Looking for volunteers to be made into zombies for a free community photo booth  in El Centro CA    ,0
house cleaners needed in San Diego and surrounding areas,sandiego,http://sandiego.craigslist.org/csd/dmg/5852104009.html,2016-10-29T10:49:55-0700,32.868053,-117.157516,domestic,Up To $20 per hour plus tips!!!!,House cleaners with experience needed      must have your own equipment and car      paid daily      start immediately    ,0
Social Project,imperial,http://imperial.craigslist.org/crg/5828237777.html,2016-10-14T08:38:26-0700,32.872249,-115.689909,creative,$100,Are you looking to make quick simple cash? We are looking for people like you with a social media Facebook account where we can create a fan page for marketing research on the business side of your Facebook. The page does not send you any notifications or bother your friends.      Please contact me for details by responding to this ad with your name email and phone number.      Thank you   Sean Harrison   show contact info   (Text/ Call ok!)    ,0
Too Many Leads Not Enough Agents,imperial,http://imperial.craigslist.org/dmg/5828057270.html,2016-10-14T06:56:51-0700,32.872249,-115.689909,domestic,Commission-Overrides-Bonuses,LIFE AND HEALTH INSURANCE AGENTS NEEDED   PART TIME OR FULL TIME   EXPERIENCE NOT NECESSARY   NOT LICENSED-NO PROBLEM GREAT TRAINING PROGRAM TO OBTAIN LICENSE.   WE ARE SIMPLY LOOKING FOR SOMEONE WHO CARES ABOUT MAKING A DIFFERENCE AND MAKING MONEY WHILE HAVING FUN      **NO COLD CALLING   **IN-HOUSE LEADS-THESE ARE PEOPLE WHO HAVE FILLED OUT A FORM AND REQUESTED FOR SOMEONE TO CONTACT AND HELP THEM.   **WE HAVE TOO MANY LEADS AND NOT ENOUGH REPS   **RESIDUAL INCOME--- ABILITY TO EARN RESIDUAL INCOME   **TRAINING WITH TOP PRODUCERS   **YEARLY EXOTIC INCENTIVE TRIPS      WHAT WE ARE LOOKING FOR:      DRIVEN TO SUCCEED AND HELP OTHERS   DRIVEN TO CHANGE THEIR FINANCIAL SITUATION   SELF MOTIVATED   HARD WORKING   COACHABLE   TEAM PLAYER/LEADER   BUSINESS MIND SET   WILLING TO PLUG INTO OUR TRAINING PROGRAM AND SYSTEM FOR SUCCESS      INCOME:   PART TIME- 35-75K   FULL TIME- 100K+ FIRST YEAR   AVERAGE: $519 PER APPOINTMENT      REQUIREMENTS:   LIFE INSURANCE LICENSE OR WILLINGNESS TO OBTAIN ONE   (CAN BE OBTAINED IN 20 HOURS)      IF THIS IS YOU REPLY TO THIS AD. INCLUDE PHONE NUMBER FOR INTERVIEW   CANNOT WAIT TO TALK TO YOU    ,0
Initial grass cut/ On going bi-weekly,imperial,http://imperial.craigslist.org/lbg/5812481713.html,2016-10-04T08:37:48-0700,32.872249,-115.689909,labor,see post above,Looking for an Insured Lawn care vendor  who can do an Initial and on going bi-weekly lawn maintenance (edgingremoving weeds & trimming as needed) property is in Imperial Ca. It's a small property approximately 530 Sq Ft.          *Initial service pays $180   *Recurring services $35 bi-weekly    ,0
need fuel pump replaced,sandiego,http://sandiego.craigslist.org/nsd/lbg/5852400182.html,2016-10-29T13:51:53-0700,32.9756,-117.0402,labor,100-200,Hello there hope your having a great day. I need my fuel pump replaced on my 1998 Toyota Tacoma. I am a good sober person that needs this car for work. If someone is interested in helping out a good guy with a good fix I'll be able to compensate about 100 bucks. I adjust purchased the replacement pump and it's at my home.    ,0
Brand Ambassadors & Costume Character needed!,imperial,http://imperial.craigslist.org/evg/5838288632.html,2016-10-20T13:53:14-0700,32.990246,-115.348887,event,in description,Victory is casting for reliable and energetic staff to represent a popular protein snack at a huge outdoor event! We are looking for energetic friendly and outgoing staff to sample interact with guests and just be an all around great representation of the brand! Costume characters must be very experienced! There will be a training video you are required to watch as well so you know exactly how to become the character!       Costume Character   10/28 11am- 4pm $35/ hour    10/29 11am- 4pm       Brand Ambassadors:$25/ hour      Costume applicants MUST be experienced AND be    Height 6-2' up to 6-5'   Waist 32-40 inches   Shoulders -wears a large XL shirt   Weighs between 185-245 lbs.   Shoe size around 11-13 wide         BAs   TRAVEL and LODGING WILL BE OFFERED TO THE RIGHT CANDIDATE!    ,0
Exciting Congressional Campaign seeking election day workers,sandiego,http://sandiego.craigslist.org/nsd/evg/5852366737.html,2016-10-29T13:29:10-0700,32.9937,-117.2598,event,15$,We are looking for Election Day workers to come and help out an exciting Congressional Campaign pay is 15$ and hour    ,0
Exciting Congressional Campaign seeking election day workers,sandiego,http://sandiego.craigslist.org/ssd/evg/5852382337.html,2016-10-29T13:39:38-0700,32.9937,-117.2598,event,15$,We are looking for people to come work for us on the election day! It's an exciting congressional campaign that is paying 15$ an hour. Please contact me as soon as possible.    ,0
Pool Fence Installation,sandiego,http://sandiego.craigslist.org/nsd/lbg/5852420368.html,2016-10-29T14:05:44-0700,33.0067,-117.069,labor,bid,Needed installer for 120 ft of  pool fence by life saver. Must have installed a pool fence before and have the necessary tools/drill bit. Send a bid    ,0
looking for skits,sacramento,http://sacramento.craigslist.org/tlg/5852257058.html,2016-10-29T12:19:10-0700,33.028,-80.1739,talent,Unknown,run a start-up called urskit.com. The site is a platform for skit writers and performers to showcase their comedy or drama skits. Each skit is between 1 to 10 minutes in length. If you are interested please submit your skit. One skit a week will be chosen and posted.    ,0
